2023-12-09 13:17:45.990 [main] org.example.back.Login:27 INFO  org.example.back.Login - Logging, please provide username and password: 
2023-12-09 13:57:53.600 [main] org.example.management.Top:26 INFO  org.example.management.Top - Inserting or ignoring entry in Top.
2023-12-09 13:57:53.600 [main] org.example.management.Top:46 INFO  org.example.management.Top - Entry inserted or ignored: Bank=Monobank, Loan=Loan A This is a loan for a car -- 5.5%, BankProfit=3.3
2023-12-09 13:57:53.601 [main] org.example.pattern.FindBestLoan:41 INFO  org.example.pattern.FindBestLoan - Checking loan: Bank=Monobank, Loan=Loan B Home improvement loan -- 4.8%, Interval=6
2023-12-09 13:57:53.601 [main] org.example.money.Loan:42 INFO  org.example.money.Loan - Calculating bank profit for Loan: Loan B -- Home improvement loan -- 6 months -- 6 pays -- 4.8%
2023-12-09 13:57:53.601 [main] org.example.money.Loan:64 INFO  org.example.money.Loan - Bank profit calculated: 1.68
2023-12-09 13:57:53.601 [main] org.example.management.Top:26 INFO  org.example.management.Top - Inserting or ignoring entry in Top.
2023-12-09 13:57:53.601 [main] org.example.management.Top:46 INFO  org.example.management.Top - Entry inserted or ignored: Bank=Monobank, Loan=Loan B Home improvement loan -- 4.8%, BankProfit=1.68
2023-12-09 13:57:53.601 [main] org.example.pattern.FindBestLoan:41 INFO  org.example.pattern.FindBestLoan - Checking loan: Bank=Monobank, Loan=Loan C Education loan -- 6.2%, Interval=36
2023-12-09 13:57:53.601 [main] org.example.money.Loan:42 INFO  org.example.money.Loan - Calculating bank profit for Loan: Loan C -- Education loan -- 36 months -- 2 pays -- 6.2%
2023-12-09 13:57:53.601 [main] org.example.money.Loan:64 INFO  org.example.money.Loan - Bank profit calculated: 11.47
2023-12-09 13:57:53.601 [main] org.example.management.Top:26 INFO  org.example.management.Top - Inserting or ignoring entry in Top.
2023-12-09 13:57:53.602 [main] org.example.management.Top:46 INFO  org.example.management.Top - Entry inserted or ignored: Bank=Monobank, Loan=Loan C Education loan -- 6.2%, BankProfit=11.47
2023-12-09 13:57:53.602 [main] org.example.pattern.FindBestLoan:41 INFO  org.example.pattern.FindBestLoan - Checking loan: Bank=Bank XYZ, Loan=Loan X Personal loan -- 4.0%, Interval=24
2023-12-09 13:57:53.602 [main] org.example.money.Loan:42 INFO  org.example.money.Loan - Calculating bank profit for Loan: Loan X -- Personal loan -- 24 months -- 8 pays -- 4.0%
2023-12-09 13:57:53.602 [main] org.example.money.Loan:64 INFO  org.example.money.Loan - Bank profit calculated: 4.6
2023-12-09 13:57:53.602 [main] org.example.management.Top:26 INFO  org.example.management.Top - Inserting or ignoring entry in Top.
2023-12-09 13:57:53.602 [main] org.example.management.Top:46 INFO  org.example.management.Top - Entry inserted or ignored: Bank=Bank XYZ, Loan=Loan X Personal loan -- 4.0%, BankProfit=4.6
2023-12-09 13:57:53.602 [main] org.example.pattern.FindBestLoan:41 INFO  org.example.pattern.FindBestLoan - Checking loan: Bank=Bank XYZ, Loan=Loan Y Home mortgage -- 5.2%, Interval=12
2023-12-09 13:57:53.602 [main] org.example.money.Loan:42 INFO  org.example.money.Loan - Calculating bank profit for Loan: Loan Y -- Home mortgage -- 12 months -- 4 pays -- 5.2%
2023-12-09 13:57:53.602 [main] org.example.money.Loan:64 INFO  org.example.money.Loan - Bank profit calculated: 3.509999999999999
2023-12-09 13:57:53.602 [main] org.example.management.Top:26 INFO  org.example.management.Top - Inserting or ignoring entry in Top.
2023-12-09 13:57:53.603 [main] org.example.management.Top:46 INFO  org.example.management.Top - Entry inserted or ignored: Bank=Bank XYZ, Loan=Loan Y Home mortgage -- 5.2%, BankProfit=3.509999999999999
2023-12-09 13:57:53.603 [main] org.example.pattern.FindBestLoan:41 INFO  org.example.pattern.FindBestLoan - Checking loan: Bank=Bank XYZ, Loan=Loan Z Small business loan -- 3.8%, Interval=6
2023-12-09 13:57:53.603 [main] org.example.money.Loan:42 INFO  org.example.money.Loan - Calculating bank profit for Loan: Loan Z -- Small business loan -- 6 months -- 3 pays -- 3.8%
2023-12-09 13:57:53.603 [main] org.example.money.Loan:64 INFO  org.example.money.Loan - Bank profit calculated: 1.3933333333333333
2023-12-09 13:57:53.603 [main] org.example.management.Top:26 INFO  org.example.management.Top - Inserting or ignoring entry in Top.
2023-12-09 13:57:53.603 [main] org.example.management.Top:46 INFO  org.example.management.Top - Entry inserted or ignored: Bank=Bank XYZ, Loan=Loan Z Small business loan -- 3.8%, BankProfit=1.3933333333333333
2023-12-09 13:57:53.603 [main] org.example.management.Top:50 INFO  org.example.management.Top - Converting Top to String.
2023-12-09 13:57:54.004 [main] org.example.back.JsonProcessing:63 INFO  org.example.back.JsonProcessing - All data from D:\Java Programing\Lab8\target\classes\data\users.json was saved to userList
2023-12-09 13:57:54.004 [main] org.example.back.JsonProcessing:77 INFO  org.example.back.JsonProcessing - All data from D:\Java Programing\Lab8\target\classes\data\banks.json was read to bankList
2023-12-09 13:57:54.006 [main] org.example.back.JsonProcessing:63 INFO  org.example.back.JsonProcessing - All data from D:\Java Programing\Lab8\target\classes\data\users.json was saved to userList
2023-12-09 13:57:54.006 [main] org.example.back.JsonProcessing:77 INFO  org.example.back.JsonProcessing - All data from D:\Java Programing\Lab8\target\classes\data\banks.json was read to bankList
2023-12-09 13:57:54.007 [main] org.example.back.Login:28 INFO  org.example.back.Login - Logging, please provide username and password: 
2023-12-09 13:57:54.007 [main] org.example.back.Login:31 INFO  org.example.back.Login - Enter username
2023-12-09 13:57:54.007 [main] org.example.Main:35 ERROR org.example.Main - An error occurred during the app work
java.util.NoSuchElementException: No line found
	at java.base/java.util.Scanner.nextLine(Scanner.java:1660) ~[?:?]
	at org.example.back.Login.execute(Login.java:32) ~[classes/:?]
	at org.example.back.Login.<init>(Login.java:19) ~[classes/:?]
	at org.example.back.Menu.<init>(Menu.java:28) ~[classes/:?]
	at org.example.Main.main(Main.java:20) ~[classes/:?]
	at org.example.MainTest.lambda$testMainMethod$0(MainTest.java:22) ~[test-classes/:?]
	at org.junit.jupiter.api.AssertDoesNotThrow.assertDoesNotThrow(AssertDoesNotThrow.java:49) ~[junit-jupiter-api-5.9.2.jar:5.9.2]
	at org.junit.jupiter.api.AssertDoesNotThrow.assertDoesNotThrow(AssertDoesNotThrow.java:36) ~[junit-jupiter-api-5.9.2.jar:5.9.2]
	at org.junit.jupiter.api.Assertions.assertDoesNotThrow(Assertions.java:3136) ~[junit-jupiter-api-5.9.2.jar:5.9.2]
	at org.example.MainTest.testMainMethod(MainTest.java:22) ~[test-classes/:?]
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103) ~[?:?]
	at java.base/java.lang.reflect.Method.invoke(Method.java:580) ~[?:?]
	at org.junit.platform.commons.util.ReflectionUtils.invokeMethod(ReflectionUtils.java:727) ~[junit-platform-commons-1.9.2.jar:1.9.2]
	at org.junit.jupiter.engine.execution.MethodInvocation.proceed(MethodInvocation.java:60) ~[junit-jupiter-engine-5.9.2.jar:5.9.2]
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain$ValidatingInvocation.proceed(InvocationInterceptorChain.java:131) ~[junit-jupiter-engine-5.9.2.jar:5.9.2]
	at org.junit.jupiter.engine.extension.TimeoutExtension.intercept(TimeoutExtension.java:156) ~[junit-jupiter-engine-5.9.2.jar:5.9.2]
	at org.junit.jupiter.engine.extension.TimeoutExtension.interceptTestableMethod(TimeoutExtension.java:147) ~[junit-jupiter-engine-5.9.2.jar:5.9.2]
	at org.junit.jupiter.engine.extension.TimeoutExtension.interceptTestMethod(TimeoutExtension.java:86) ~[junit-jupiter-engine-5.9.2.jar:5.9.2]
	at org.junit.jupiter.engine.execution.InterceptingExecutableInvoker$ReflectiveInterceptorCall.lambda$ofVoidMethod$0(InterceptingExecutableInvoker.java:103) ~[junit-jupiter-engine-5.9.2.jar:5.9.2]
	at org.junit.jupiter.engine.execution.InterceptingExecutableInvoker.lambda$invoke$0(InterceptingExecutableInvoker.java:93) ~[junit-jupiter-engine-5.9.2.jar:5.9.2]
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain$InterceptedInvocation.proceed(InvocationInterceptorChain.java:106) ~[junit-jupiter-engine-5.9.2.jar:5.9.2]
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.proceed(InvocationInterceptorChain.java:64) ~[junit-jupiter-engine-5.9.2.jar:5.9.2]
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.chainAndInvoke(InvocationInterceptorChain.java:45) ~[junit-jupiter-engine-5.9.2.jar:5.9.2]
	at org.junit.jupiter.engine.execution.InvocationInterceptorChain.invoke(InvocationInterceptorChain.java:37) ~[junit-jupiter-engine-5.9.2.jar:5.9.2]
	at org.junit.jupiter.engine.execution.InterceptingExecutableInvoker.invoke(InterceptingExecutableInvoker.java:92) ~[junit-jupiter-engine-5.9.2.jar:5.9.2]
	at org.junit.jupiter.engine.execution.InterceptingExecutableInvoker.invoke(InterceptingExecutableInvoker.java:86) ~[junit-jupiter-engine-5.9.2.jar:5.9.2]
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.lambda$invokeTestMethod$7(TestMethodTestDescriptor.java:217) ~[junit-jupiter-engine-5.9.2.jar:5.9.2]
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.invokeTestMethod(TestMethodTestDescriptor.java:213) ~[junit-jupiter-engine-5.9.2.jar:5.9.2]
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.execute(TestMethodTestDescriptor.java:138) ~[junit-jupiter-engine-5.9.2.jar:5.9.2]
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.execute(TestMethodTestDescriptor.java:68) ~[junit-jupiter-engine-5.9.2.jar:5.9.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:151) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:141) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:139) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:138) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:95) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1596) ~[?:?]
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.invokeAll(SameThreadHierarchicalTestExecutorService.java:41) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:155) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:141) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:139) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:138) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:95) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1596) ~[?:?]
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.invokeAll(SameThreadHierarchicalTestExecutorService.java:41) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:155) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:141) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:139) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:138) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:95) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.submit(SameThreadHierarchicalTestExecutorService.java:35) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.execute(HierarchicalTestExecutor.java:57) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.execute(HierarchicalTestEngine.java:54) ~[junit-platform-engine-1.9.2.jar:1.9.2]
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:147) ~[junit-platform-launcher-1.9.2.jar:1.9.2]
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:127) ~[junit-platform-launcher-1.9.2.jar:1.9.2]
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:90) ~[junit-platform-launcher-1.9.2.jar:1.9.2]
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.lambda$execute$0(EngineExecutionOrchestrator.java:55) ~[junit-platform-launcher-1.9.2.jar:1.9.2]
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.withInterceptedStreams(EngineExecutionOrchestrator.java:102) [junit-platform-launcher-1.9.2.jar:1.9.2]
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:54) [junit-platform-launcher-1.9.2.jar:1.9.2]
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:114) [junit-platform-launcher-1.9.2.jar:1.9.2]
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:86) [junit-platform-launcher-1.9.2.jar:1.9.2]
	at org.junit.platform.launcher.core.DefaultLauncherSession$DelegatingLauncher.execute(DefaultLauncherSession.java:86) [junit-platform-launcher-1.9.2.jar:1.9.2]
	at org.junit.platform.launcher.core.SessionPerRequestLauncher.execute(SessionPerRequestLauncher.java:53) [junit-platform-launcher-1.9.2.jar:1.9.2]
	at com.intellij.junit5.JUnit5IdeaTestRunner.startRunnerWithArgs(JUnit5IdeaTestRunner.java:57) [junit5-rt.jar:?]
	at com.intellij.rt.junit.IdeaTestRunner$Repeater$1.execute(IdeaTestRunner.java:38) [junit-rt.jar:?]
	at com.intellij.rt.execution.junit.TestsRepeater.repeat(TestsRepeater.java:11) [idea_rt.jar:?]
	at com.intellij.rt.junit.IdeaTestRunner$Repeater.startRunnerWithArgs(IdeaTestRunner.java:35) [junit-rt.jar:?]
	at com.intellij.rt.junit.JUnitStarter.prepareStreamsAndStart(JUnitStarter.java:232) [junit-rt.jar:?]
	at com.intellij.rt.junit.JUnitStarter.main(JUnitStarter.java:55) [junit-rt.jar:?]
2023-12-09 13:57:55.479 [main] org.example.back.DateToString:15 INFO  org.example.back.DateToString - Date to string: invalid-date -- 3
2023-12-09 13:57:55.480 [main] org.example.back.DateToString:26 ERROR org.example.back.DateToString - Error converting date: Text 'invalid-date' could not be parsed at index 0
2023-12-09 13:57:56.798 [main] org.example.back.DateToString:15 INFO  org.example.back.DateToString - Date to string: 2022-01-15 -- 3
2023-12-09 13:57:56.799 [main] org.example.back.DateToString:22 INFO  org.example.back.DateToString - DateConvertion result: 2022-04-15
2023-12-09 13:57:56.806 [main] org.example.back.JsonProcessing:66 ERROR org.example.back.JsonProcessing - bad\path\to\nowhere (The system cannot find the path specified)
2023-12-09 13:57:58.214 [main] org.example.back.JsonProcessing:63 INFO  org.example.back.JsonProcessing - All data from D:\Java Programing\Lab8\target\classes\data\users.json was saved to userList
2023-12-09 13:57:58.215 [main] org.example.back.JsonProcessing:77 INFO  org.example.back.JsonProcessing - All data from D:\Java Programing\Lab8\target\classes\data\banks.json was read to bankList
2023-12-09 13:57:58.219 [main] org.example.back.JsonProcessing:63 INFO  org.example.back.JsonProcessing - All data from D:\Java Programing\Lab8\target\classes\data\users.json was saved to userList
2023-12-09 13:57:58.220 [main] org.example.back.JsonProcessing:77 INFO  org.example.back.JsonProcessing - All data from D:\Java Programing\Lab8\target\classes\data\banks.json was read to bankList
2023-12-09 13:58:57.592 [main] org.example.back.JsonProcessing:63 INFO  org.example.back.JsonProcessing - All data from src/main/resources/dataForLoginTest/users.json was saved to userList
2023-12-09 13:58:57.596 [main] org.example.back.JsonProcessing:77 INFO  org.example.back.JsonProcessing - All data from src/main/resources/dataForLoginTest/banks.json was read to bankList
2023-12-09 13:58:57.596 [main] org.example.back.Login:28 INFO  org.example.back.Login - Logging, please provide username and password: 
2023-12-09 13:58:57.596 [main] org.example.back.Login:31 INFO  org.example.back.Login - Enter username
2023-12-09 13:58:57.597 [main] org.example.back.Login:35 INFO  org.example.back.Login - Enter password
2023-12-09 13:58:57.615 [main] org.example.back.JsonProcessing:126 WARN  org.example.back.JsonProcessing - Password is incorrect for user: Bohdan
2023-12-09 13:58:57.615 [main] org.example.back.JsonProcessing:127 WARN  org.example.back.JsonProcessing - Method returned null value when ended
2023-12-09 13:58:57.616 [main] org.example.back.Login:48 INFO  org.example.back.Login - User Bohdan not logged in, proceeding to registration
2023-12-09 13:58:57.633 [main] org.example.back.JsonProcessing:63 INFO  org.example.back.JsonProcessing - All data from src/main/resources/dataForLoginTest/users.json was saved to userList
2023-12-09 13:58:57.635 [main] org.example.back.JsonProcessing:77 INFO  org.example.back.JsonProcessing - All data from src/main/resources/dataForLoginTest/banks.json was read to bankList
2023-12-09 13:58:57.635 [main] org.example.back.Login:28 INFO  org.example.back.Login - Logging, please provide username and password: 
2023-12-09 13:58:57.635 [main] org.example.back.Login:31 INFO  org.example.back.Login - Enter username
2023-12-09 13:58:57.635 [main] org.example.back.Login:35 INFO  org.example.back.Login - Enter password
2023-12-09 13:58:57.636 [main] org.example.back.JsonProcessing:132 WARN  org.example.back.JsonProcessing - Username is not found: BadLoginName
2023-12-09 13:58:57.636 [main] org.example.back.JsonProcessing:133 WARN  org.example.back.JsonProcessing - Method returned null value when ended
2023-12-09 13:58:57.636 [main] org.example.back.Login:48 INFO  org.example.back.Login - User BadLoginName not logged in, proceeding to registration
2023-12-09 13:58:57.639 [main] org.example.back.JsonProcessing:63 INFO  org.example.back.JsonProcessing - All data from src/main/resources/dataForLoginTest/users.json was saved to userList
2023-12-09 13:58:57.640 [main] org.example.back.JsonProcessing:77 INFO  org.example.back.JsonProcessing - All data from src/main/resources/dataForLoginTest/banks.json was read to bankList
2023-12-09 13:58:57.640 [main] org.example.back.Login:28 INFO  org.example.back.Login - Logging, please provide username and password: 
2023-12-09 13:58:57.641 [main] org.example.back.Login:31 INFO  org.example.back.Login - Enter username
2023-12-09 13:58:57.641 [main] org.example.back.Login:35 INFO  org.example.back.Login - Enter password
2023-12-09 13:58:57.643 [main] org.example.back.JsonProcessing:122 INFO  org.example.back.JsonProcessing - User Bohdan logged in successfully
2023-12-09 13:58:57.643 [main] org.example.back.Login:45 INFO  org.example.back.Login - User Bohdan successfully logged in
2023-12-09 13:58:57.648 [main] org.example.money.Loan:22 INFO  org.example.money.Loan - Creating Loan instance: Loan A -- This is a loan for a car -- 12 months -- 6 pays -- 5.5%
2023-12-09 13:58:57.649 [main] org.example.money.Loan:22 INFO  org.example.money.Loan - Creating Loan instance: Loan B -- Home improvement loan -- 6 months -- 6 pays -- 4.8%
2023-12-09 13:58:57.649 [main] org.example.money.Loan:22 INFO  org.example.money.Loan - Creating Loan instance: Loan C -- Education loan -- 36 months -- 2 pays -- 6.2%
2023-12-09 13:58:57.649 [main] org.example.money.Loan:22 INFO  org.example.money.Loan - Creating Loan instance: Loan X -- Personal loan -- 24 months -- 8 pays -- 4.0%
2023-12-09 13:58:57.649 [main] org.example.money.Loan:22 INFO  org.example.money.Loan - Creating Loan instance: Loan Y -- Home mortgage -- 12 months -- 4 pays -- 5.2%
2023-12-09 13:58:57.649 [main] org.example.money.Loan:22 INFO  org.example.money.Loan - Creating Loan instance: Loan Z -- Small business loan -- 6 months -- 3 pays -- 3.8%
2023-12-09 13:58:57.652 [main] org.example.pattern.FindBestLoan:21 INFO  org.example.pattern.FindBestLoan - Creating FindBestLoan instance.
2023-12-09 13:58:57.653 [main] org.example.pattern.FindBestLoan:34 INFO  org.example.pattern.FindBestLoan - Executing FindBestLoan command.
2023-12-09 13:58:57.658 [main] org.example.pattern.FindBestLoan:41 INFO  org.example.pattern.FindBestLoan - Checking loan: Bank=Monobank, Loan=Loan A This is a loan for a car -- 5.5%, Interval=12
2023-12-09 13:58:57.658 [main] org.example.money.Loan:42 INFO  org.example.money.Loan - Calculating bank profit for Loan: Loan A -- This is a loan for a car -- 12 months -- 6 pays -- 5.5%
2023-12-09 13:58:57.659 [main] org.example.money.Loan:64 INFO  org.example.money.Loan - Bank profit calculated: 3.3
2023-12-09 13:58:57.659 [main] org.example.management.Top:26 INFO  org.example.management.Top - Inserting or ignoring entry in Top.
2023-12-09 13:58:57.659 [main] org.example.management.Top:46 INFO  org.example.management.Top - Entry inserted or ignored: Bank=Monobank, Loan=Loan A This is a loan for a car -- 5.5%, BankProfit=3.3
2023-12-09 13:58:57.659 [main] org.example.pattern.FindBestLoan:41 INFO  org.example.pattern.FindBestLoan - Checking loan: Bank=Monobank, Loan=Loan B Home improvement loan -- 4.8%, Interval=6
2023-12-09 13:58:57.659 [main] org.example.money.Loan:42 INFO  org.example.money.Loan - Calculating bank profit for Loan: Loan B -- Home improvement loan -- 6 months -- 6 pays -- 4.8%
2023-12-09 13:58:57.659 [main] org.example.money.Loan:64 INFO  org.example.money.Loan - Bank profit calculated: 1.68
2023-12-09 13:58:57.660 [main] org.example.management.Top:26 INFO  org.example.management.Top - Inserting or ignoring entry in Top.
2023-12-09 13:58:57.660 [main] org.example.management.Top:46 INFO  org.example.management.Top - Entry inserted or ignored: Bank=Monobank, Loan=Loan B Home improvement loan -- 4.8%, BankProfit=1.68
2023-12-09 13:58:57.660 [main] org.example.pattern.FindBestLoan:41 INFO  org.example.pattern.FindBestLoan - Checking loan: Bank=Monobank, Loan=Loan C Education loan -- 6.2%, Interval=36
2023-12-09 13:58:57.660 [main] org.example.money.Loan:42 INFO  org.example.money.Loan - Calculating bank profit for Loan: Loan C -- Education loan -- 36 months -- 2 pays -- 6.2%
2023-12-09 13:58:57.660 [main] org.example.money.Loan:64 INFO  org.example.money.Loan - Bank profit calculated: 11.47
2023-12-09 13:58:57.660 [main] org.example.management.Top:26 INFO  org.example.management.Top - Inserting or ignoring entry in Top.
2023-12-09 13:58:57.660 [main] org.example.management.Top:46 INFO  org.example.management.Top - Entry inserted or ignored: Bank=Monobank, Loan=Loan C Education loan -- 6.2%, BankProfit=11.47
2023-12-09 13:58:57.660 [main] org.example.pattern.FindBestLoan:41 INFO  org.example.pattern.FindBestLoan - Checking loan: Bank=Bank XYZ, Loan=Loan X Personal loan -- 4.0%, Interval=24
2023-12-09 13:58:57.660 [main] org.example.money.Loan:42 INFO  org.example.money.Loan - Calculating bank profit for Loan: Loan X -- Personal loan -- 24 months -- 8 pays -- 4.0%
2023-12-09 13:58:57.661 [main] org.example.money.Loan:64 INFO  org.example.money.Loan - Bank profit calculated: 4.6
2023-12-09 13:58:57.661 [main] org.example.management.Top:26 INFO  org.example.management.Top - Inserting or ignoring entry in Top.
2023-12-09 13:58:57.661 [main] org.example.management.Top:46 INFO  org.example.management.Top - Entry inserted or ignored: Bank=Bank XYZ, Loan=Loan X Personal loan -- 4.0%, BankProfit=4.6
2023-12-09 13:58:57.661 [main] org.example.pattern.FindBestLoan:41 INFO  org.example.pattern.FindBestLoan - Checking loan: Bank=Bank XYZ, Loan=Loan Y Home mortgage -- 5.2%, Interval=12
2023-12-09 13:58:57.661 [main] org.example.money.Loan:42 INFO  org.example.money.Loan - Calculating bank profit for Loan: Loan Y -- Home mortgage -- 12 months -- 4 pays -- 5.2%
2023-12-09 13:58:57.661 [main] org.example.money.Loan:64 INFO  org.example.money.Loan - Bank profit calculated: 3.509999999999999
2023-12-09 13:58:57.661 [main] org.example.management.Top:26 INFO  org.example.management.Top - Inserting or ignoring entry in Top.
2023-12-09 13:58:57.662 [main] org.example.management.Top:46 INFO  org.example.management.Top - Entry inserted or ignored: Bank=Bank XYZ, Loan=Loan Y Home mortgage -- 5.2%, BankProfit=3.509999999999999
2023-12-09 13:58:57.662 [main] org.example.pattern.FindBestLoan:41 INFO  org.example.pattern.FindBestLoan - Checking loan: Bank=Bank XYZ, Loan=Loan Z Small business loan -- 3.8%, Interval=6
2023-12-09 13:58:57.662 [main] org.example.money.Loan:42 INFO  org.example.money.Loan - Calculating bank profit for Loan: Loan Z -- Small business loan -- 6 months -- 3 pays -- 3.8%
2023-12-09 13:58:57.662 [main] org.example.money.Loan:64 INFO  org.example.money.Loan - Bank profit calculated: 1.3933333333333333
2023-12-09 13:58:57.662 [main] org.example.management.Top:26 INFO  org.example.management.Top - Inserting or ignoring entry in Top.
2023-12-09 13:58:57.662 [main] org.example.management.Top:46 INFO  org.example.management.Top - Entry inserted or ignored: Bank=Bank XYZ, Loan=Loan Z Small business loan -- 3.8%, BankProfit=1.3933333333333333
2023-12-09 13:58:57.662 [main] org.example.management.Top:50 INFO  org.example.management.Top - Converting Top to String.
2023-12-09 13:58:58.321 [main] org.example.back.JsonProcessing:63 INFO  org.example.back.JsonProcessing - All data from D:\Java Programing\Lab8\target\classes\data\users.json was saved to userList
2023-12-09 13:58:58.322 [main] org.example.back.JsonProcessing:77 INFO  org.example.back.JsonProcessing - All data from D:\Java Programing\Lab8\target\classes\data\banks.json was read to bankList
2023-12-09 13:58:58.323 [main] org.example.back.JsonProcessing:63 INFO  org.example.back.JsonProcessing - All data from D:\Java Programing\Lab8\target\classes\data\users.json was saved to userList
